MaxTemp,MinPressure,MaxVibration,MinWear,Label
180,2.5,0.162376453561184,99.9,0
180,2.5,0.161918786457474,99.9,0
180,2.5,0.155106241641606,99.9,0
180,2.5,0.157048325472248,99.9,0
180,2.5,0.164131788604673,99.9,0
180,2.5,0.161511720251504,99.9,0
180,2.5,0.172692960796787,99.9,0
180,2.5,0.171169907228109,99.9,0
180,2.5,0.183492223698463,99.9,0
180,2.5,0.180507727534015,99.9,0
180,2.5,0.170791637206335,99.9,0
180,2.5,0.160517965032087,99.9,0
180,2.5,0.186941201615876,99.9,0
180,2.5,0.192536129302114,99.9,0
180,2.5,0.216445580200783,99.9,0
180,2.5,0.204245059713777,99.9,0
180,2.5,0.158683997288681,99.9,0
180,2.5,0.168731748247016,99.9,0
180,2.5,0.243518978854984,99.9,0
180,2.5,0.180900690686756,99.9,0
180,2.5,0.176423954147766,99.9,0
180,2.5,0.161915542082787,99.9,0
180,2.5,0.150014377699451,99.9,0
180,2.5,0.217792343320746,99.9,0
180,2.5,0.158681994347601,99.9,0
180,2.5,0.195590952980471,99.9,0
180,2.5,0.196892326505616,99.9,0
180,2.5,0.167554067380678,99.9,0
180,2.5,0.16624535314246,99.9,0
180,2.5,0.198006111753149,99.9,0
180,2.5,0.151896706387475,99.9,0
180,2.5,0.198260005982262,99.9,0
180,2.5,0.152981857891834,99.9,0
180,2.5,0.170859478540403,99.9,0
180,2.5,0.158531031259273,99.9,0
180,2.5,0.155331318806608,99.9,0
180,2.5,0.170447455952327,99.9,0
180,2.5,0.201840350467871,99.9,0
180,2.5,0.182606377799612,99.9,0
180,2.5,0.161022295902821,99.9,0
180,2.5,0.165472934736202,99.9,0
180,2.5,0.181997160685185,99.9,0
180,2.5,0.163779767772306,99.9,0
180,2.5,0.185601464079956,99.9,0
180,2.5,0.171867612898868,99.9,0
180,2.5,0.170632276264472,99.9,0
180,2.5,0.165637594264619,99.9,0
180,2.5,0.222228029562917,99.9,0
180,2.5,0.150710897913086,99.9,0
180,2.5,0.150088658527325,99.9,0
180,2.5,0.181922262640552,99.9,0
180,2.5,0.158355203024081,99.9,0
180,2.5,0.177929641968353,99.9,0
180,2.5,0.191623543625229,99.9,0
180,2.5,0.200982115145292,99.9,0
180,2.5,0.159834352712136,99.9,0
180,2.5,0.164199148087635,99.9,0
180,2.5,0.180965737803124,99.9,0
180,2.5,0.180834453017935,99.9,0
180,2.5,0.181648190194336,99.9,0
180,2.5,0.166781142095054,99.9,0
180,2.5,0.181579969489275,99.9,0
180,2.5,0.172505457170519,99.9,0
180,2.5,0.230544057827979,99.9,0
180,2.5,0.171138950453417,99.9,0
180,2.5,0.198732033921911,99.9,0
180,2.5,0.166920205678238,99.9,0
180,2.5,0.173946681435032,99.9,0
180,2.5,0.185025837774348,99.9,0
180,2.5,0.16820691133747,99.9,0
180,2.5,0.167546263834988,99.9,0
180,2.5,0.194545347854894,99.9,0
180,2.5,0.163183410646216,99.9,0
180,2.5,0.158070594006552,99.9,0
180,2.5,0.166806163270423,99.9,0
180,2.5,0.171010073007599,99.9,0
180,2.5,0.169217146176303,99.9,0
180,2.5,0.178729597493916,99.9,0
180,2.5,0.151370778599845,99.9,0
180,2.5,0.188707202968312,99.9,0
180,2.5,0.211050061297598,99.9,0
180,2.5,0.184545123777463,99.9,0
180,2.5,0.17404744065936,99.9,0
180,2.5,0.160126036451924,99.9,0
180,2.5,0.172587445588957,99.9,0
180,2.5,0.189623442495029,99.9,0
180,2.5,0.175501630342155,99.9,0
180,2.5,0.182485769601351,99.9,0
180,2.5,0.175058029571208,99.9,0
180,2.5,0.204277102825801,99.9,0
180,2.5,0.152882877807649,99.9,0
180,2.5,0.186836128120871,99.9,0
180,2.5,0.180914550276434,99.9,0
180,2.5,0.20549003643403,99.9,0
180,2.5,0.175329977779633,99.9,0
180,2.5,0.193889239497476,99.9,0
180,2.5,0.177791201375953,99.9,0
180,2.5,0.186478817849714,99.9,0
180,2.5,0.198496347803964,99.9,0
180,2.5,0.193927479000247,99.9,0
180,2.5,0.211742121747179,99.9,0
180,2.5,0.184113183971901,99.9,0
180,2.5,0.169390411055326,99.9,0
180,2.5,0.170183572134617,99.9,0
180,2.5,0.164392626385139,99.9,0
180,2.5,0.17177453759248,99.9,0
180,2.5,0.158044629509426,99.9,0
180,2.5,0.1648071872012,99.9,0
180,2.5,0.169172090093395,99.9,0
180,2.5,0.169378370660929,99.9,0
180,2.5,0.165572512530407,99.9,0
180,2.5,0.174898881695462,99.9,0
180,2.5,0.190014656181428,99.9,0
180,2.5,0.175934327849266,99.9,0
180,2.5,0.172311722878447,99.9,0
180,2.5,0.177419189138124,99.9,0
180,2.5,0.164943331641489,99.9,0
180,2.5,0.154827777689976,99.9,0
180,2.5,0.19693083769852,99.9,0
180,2.5,0.171185734073745,99.9,0
180,2.5,0.208075474301885,99.9,0
180,2.5,0.181857867580385,99.9,0
180,2.5,0.150127931025586,99.9,0
180,2.5,0.164172715559229,99.9,0
180,2.5,0.160141506591313,99.9,0
180,2.5,0.196641523151218,99.9,0
180,2.5,0.181548087674197,99.9,0
180,2.5,0.213220500427659,99.9,0
180,2.5,0.173997046885281,99.9,0
180,2.5,0.183822218251853,99.9,0
180,2.5,0.148567379608957,99.9,0
180,2.5,0.159613813460645,99.9,0
180,2.5,0.219163243443862,99.9,0
180,2.5,0.169115765959081,99.9,0
180,2.5,0.180547676527135,99.9,0
180,2.5,0.170502028841464,99.9,0
380,2.5,0.164259357179671,99.9,1
380,2.5,0.184530444981144,99.9,1
380,2.5,0.234077529932144,99.9,1
380,2.5,0.167927272302037,99.9,1
380,2.5,0.174690087747488,99.9,1
380,2.5,0.17987418202872,99.9,1
380,2.5,0.231873737649302,99.9,1
380,2.5,0.168483095673596,99.9,1
380,2.5,0.202564296812466,99.9,1
380,2.5,0.170880775078211,99.9,1
380,2.5,0.173820028146988,99.9,1
380,2.5,0.159093896321091,99.9,1
380,2.5,0.155718104481306,99.9,1
380,2.5,0.180355982868137,99.9,1
380,2.5,0.176262080181269,99.9,1
380,2.5,0.152767029179978,99.9,1
380,2.5,0.165249850378653,99.9,1
380,2.5,0.175477345059568,99.9,1
380,2.5,0.177874376352978,99.9,1
380,2.5,0.191483561732383,99.9,1
380,2.5,0.168570249291201,99.9,1
380,2.5,0.167308193961297,99.9,1
380,2.5,0.179918347764329,99.9,1
380,2.5,0.183766138361195,99.9,1
380,2.5,0.170724637313957,99.9,1
380,2.5,0.195049006591166,99.9,1
380,2.5,0.177054757512527,99.9,1
380,2.5,0.152996951206648,99.9,1
380,2.5,0.183075118313137,99.9,1
380,2.5,0.205063957625212,99.9,1
380,2.5,0.162835465490497,99.9,1
380,2.5,0.156838592384767,99.9,1
380,2.5,0.202375468467057,99.9,1
380,2.5,0.183295138095813,99.9,1
380,2.5,0.158983294823764,99.9,1
380,2.5,0.190661620761738,99.9,1
380,2.5,0.168663690184663,99.9,1
380,2.5,0.1735708380103,99.9,1
380,2.5,0.243586154123365,99.9,1
380,2.5,0.161682241896905,99.9,1
380,2.5,0.162845664871817,99.9,1
380,2.5,0.149482908132851,99.9,1
380,2.5,0.174983991614868,99.9,1
380,2.5,0.189183742278648,99.9,1
380,2.5,0.163150366884178,99.9,1
380,2.5,0.177698735250391,99.9,1
380,2.5,0.155811424984421,99.9,1
380,2.5,0.196229477780046,99.9,1
380,2.5,0.201637666748831,99.9,1
380,2.5,0.170757594695568,99.9,1
380,2.5,0.187260858549883,99.9,1
380,2.5,0.206336200045364,99.9,1
380,2.5,0.176981579511903,99.9,1
380,2.5,0.173109537447601,99.9,1
380,2.5,0.154035693112464,99.9,1
380,2.5,0.174424148044748,99.9,1
380,2.5,0.145029523397965,99.9,1
380,2.5,0.182642210732235,99.9,1
380,2.5,0.17329146111008,99.9,1
380,2.5,0.193758974471329,99.9,1
380,2.5,0.208444127713269,99.9,1
380,2.5,0.186283287175611,99.9,1
380,2.5,0.203454939339443,99.9,1
380,2.5,0.16464027859255,99.9,1
380,2.5,0.167369405418395,99.9,1
380,2.5,0.160959594888373,99.9,1
380,2.5,0.195075979165883,99.9,1
380,2.5,0.180751456077248,99.9,1
380,2.5,0.176105018802525,99.9,1
380,2.5,0.174323056173133,99.9,1
380,2.5,0.153010029079711,99.9,1
380,2.5,0.165534263269697,99.9,1
380,2.5,0.171021772182518,99.9,1
380,2.5,0.174027690377152,99.9,1
380,2.5,0.16600455709075,99.9,1
380,2.5,0.164497708612026,99.9,1
380,2.5,0.152371847018844,99.9,1
380,2.5,0.167564840880861,99.9,1
380,2.5,0.147564417585245,99.9,1
380,2.5,0.162507244630165,99.9,1
380,2.5,0.198486527006562,99.9,1
380,2.5,0.156681623927649,99.9,1
380,2.5,0.17090145315579,99.9,1
380,2.5,0.162093670231402,99.9,1
380,2.5,0.160487756329489,99.9,1
380,2.5,0.158045498162033,99.9,1
380,2.5,0.191970834917721,99.9,1
380,2.5,0.15228567400266,99.9,1
380,2.5,0.200990831220433,99.9,1
380,2.5,0.198542786420707,99.9,1
380,2.5,0.157291085272908,99.9,1
380,2.5,0.184515665910778,99.9,1
380,2.5,0.168104090914323,99.9,1
380,2.5,0.23708547291839,99.9,1
380,2.5,0.193780554061508,99.9,1
380,2.5,0.168227608694441,99.9,1
380,2.5,0.18657643888164,99.9,1
380,2.5,0.17185141207349,99.9,1
380,2.5,0.167466647875105,99.9,1
380,2.5,0.207287988634824,99.9,1
380,2.5,0.168095683984237,99.9,1
380,2.5,0.146483080356009,99.9,1
380,2.5,0.188227338138733,99.9,1
380,2.5,0.185793259373717,99.9,1
380,2.5,0.171811630567334,99.9,1
380,2.5,0.175484021697956,99.9,1
380,2.5,0.191591907903316,99.9,1
380,2.5,0.17619923187522,99.9,1
380,2.5,0.167743866030403,99.9,1
380,2.5,0.186366640779895,99.9,1
380,2.5,0.159445373711235,99.9,1
380,2.5,0.163352599321853,99.9,1
380,2.5,0.190855642007534,99.9,1
380,2.5,0.154151096979123,99.9,1
380,2.5,0.165207662370142,99.9,1
380,2.5,0.229948413533973,99.9,1
380,2.5,0.16929408453004,99.9,1
380,2.5,0.165785231299502,99.9,1
380,2.5,0.163801723336129,99.9,1
380,2.5,0.187375023341198,99.9,1
380,2.5,0.192905710266734,99.9,1
380,2.5,0.14525447146639,99.9,1
380,2.5,0.184974422216822,99.9,1
380,2.5,0.198243034610109,99.9,1
380,2.5,0.169784205094065,99.9,1
380,2.5,0.160038647759589,99.9,1
380,2.5,0.232380571339793,99.9,1
380,2.5,0.16319850111118,99.9,1
380,2.5,0.166209370351014,99.9,1
380,2.5,0.208476830420523,99.9,1
380,2.5,0.168341020090564,99.9,1
380,2.5,0.189957161359253,99.9,1
380,2.5,0.184260343292085,99.9,1
380,2.5,0.164653547539615,99.9,1
380,2.5,0.184620927593443,99.9,1
380,2.5,0.176412782247541,99.9,1
380,2.5,0.20696394704735,99.9,1
380,2.5,0.1813263833337,99.9,1
380,2.5,0.177815124025989,99.9,1
380,2.5,0.19926844029726,99.9,1
380,2.5,0.170667840741074,99.9,1
380,2.5,0.156717361419216,99.9,1
380,2.5,0.203945776762577,99.9,1
380,2.5,0.172645065046756,99.9,1
380,2.5,0.152219399878744,99.9,1
380,2.5,0.191629052132187,99.9,1
380,2.5,0.170249317999448,99.9,1
380,2.5,0.19113785373286,99.9,1
380,2.5,0.189476129204105,99.9,1
380,2.5,0.170952664146613,99.9,1
380,2.5,0.176464035580807,99.9,1
380,2.5,0.163415789785695,99.9,1
380,2.5,0.157360877452794,99.9,1
380,2.5,0.160107311445353,99.9,1
380,2.5,0.177032328094154,99.9,1
380,2.5,0.175639257924588,99.9,1
380,2.5,0.177775066886489,99.9,1
380,2.5,0.158522938433321,99.9,1
380,2.5,0.17507544927471,99.9,1
380,2.5,0.172897160442557,99.9,1
380,2.5,0.163589647620665,99.9,1
380,2.5,0.192446256603801,99.9,1
380,2.5,0.158499996285204,99.9,1
380,2.5,0.16686480986744,99.9,1
380,2.5,0.150000072369077,99.9,1
380,2.5,0.174583451143873,99.9,1
380,2.5,0.179258594615967,99.9,1
380,2.5,0.186368163887329,99.9,1
380,2.5,0.226263064251075,99.9,1
380,2.5,0.169074427783693,99.9,1
380,2.5,0.168023481806578,99.9,1
380,2.5,0.217161740264795,99.9,1
380,2.5,0.170084396018863,99.9,1
380,2.5,0.167100535512607,99.9,1
380,2.5,0.157475667288331,99.9,1
380,2.5,0.147863009193039,99.9,1
380,2.5,0.131153339230621,99.9,1
380,2.5,0.179909870998427,99.9,1
380,2.5,0.197639928092215,99.9,1
380,2.5,0.16197728060573,99.9,1
380,2.5,0.149688933518495,99.9,1
380,2.5,0.178612685655414,99.9,1
380,2.5,0.220996520522046,99.9,1
380,2.5,0.196006088610267,99.9,1
380,2.5,0.14742720381032,99.9,1
380,2.5,0.202443955604306,99.9,1
380,2.5,0.171090885923345,99.9,1
380,2.5,0.16984305284049,99.9,1
380,2.5,0.163070405794509,99.9,1
380,2.5,0.171346698505223,99.9,1
380,2.5,0.157017911424488,99.9,1
380,2.5,0.190959325913524,99.9,1
380,2.5,0.150733488379826,99.9,1
380,2.5,0.193757916842689,99.9,1
380,2.5,0.173704259440121,99.9,1
380,2.5,0.146639940813117,99.9,1
380,2.5,0.195165898372057,99.9,1
380,2.5,0.155424747873515,99.9,1
380,2.5,0.151109861791004,99.9,1
380,2.5,0.176876370155239,99.9,1
380,2.5,0.198657678385406,99.9,1
380,2.5,0.171883937813346,99.9,1
380,2.5,0.194155925551294,99.9,1
380,2.5,0.176472925253492,99.9,1
380,2.5,0.136775765104554,99.9,1
380,2.5,0.171867464424856,99.9,1
380,2.5,0.158974547526206,99.9,1
380,2.5,0.162183090717811,99.9,1
380,2.5,0.162515873595338,99.9,1
380,2.5,0.155694320538416,99.9,1
380,2.5,0.175101109335645,99.9,1
380,2.5,0.190130123985523,99.9,1
380,2.5,0.167172231307605,99.9,1
380,2.5,0.154902588794904,99.9,1
380,2.5,0.163805050538938,99.9,1
380,2.5,0.164876213079159,99.9,1
380,2.5,0.170664233457281,99.9,1
380,2.5,0.1375098449232,99.9,1
380,2.5,0.177842644572482,99.9,1
380,2.5,0.171627881773002,99.9,1
380,2.5,0.207008841877378,99.9,1
380,2.5,0.15870929737419,99.9,1
380,2.5,0.179535796049726,99.9,1
380,2.5,0.161314945899929,99.9,1
380,2.5,0.15903502968435,99.9,1
380,2.5,0.156071119235371,99.9,1
380,2.5,0.178518190849627,99.9,1
380,2.5,0.195706346350998,99.9,1
380,2.5,0.186818948950662,99.9,1
380,2.5,0.161291249260345,99.9,1
380,2.5,0.131475950916234,99.9,1
380,2.5,0.182575749468271,99.9,1
380,2.5,0.190906567450978,99.9,1
380,2.5,0.212753977352178,99.9,1
380,2.5,0.16041479705717,99.9,1
380,2.5,0.178172953219025,99.9,1
380,2.5,0.175144167345452,99.9,1
380,2.5,0.162053905246375,99.9,1
380,2.5,0.177648799067099,99.9,1
380,2.5,0.17111605191972,99.9,1
380,2.5,0.166254366285855,99.9,1
380,2.5,0.209441759724689,99.9,1
380,2.5,0.1551214667871,99.9,1
380,2.5,0.15726131457045,99.9,1
380,2.5,0.169450669689002,99.9,1
380,2.5,0.213152738756258,99.9,1
380,2.5,0.156752822514969,99.9,1
380,2.5,0.173164475695891,99.9,1
380,2.5,0.162368196760413,99.9,1
380,2.5,0.158098977520205,99.9,1
380,2.5,0.157930471731889,99.9,1
380,2.5,0.186380633675301,99.9,1
380,2.5,0.198113067173073,99.9,1
380,2.5,0.190778249433487,99.9,1
380,2.5,0.16447329688531,99.9,1
380,2.5,0.161371402075325,99.9,1
380,2.5,0.174891146997805,99.9,1
380,2.5,0.202021762215874,99.9,1
380,2.5,0.159406879522254,99.9,1
380,2.5,0.155668772681601,99.9,1
380,2.5,0.190629935306955,99.9,1
380,2.5,0.185767769852738,99.9,1
380,2.5,0.160621803242278,99.9,1
380,2.5,0.166787456529666,99.9,1
380,2.5,0.214522753424366,99.9,1
380,2.5,0.160879291356836,99.9,1
380,2.5,0.162116013941384,99.9,1
380,2.5,0.193199410179405,99.9,1
380,2.5,0.185840552994006,99.9,1
380,2.5,0.171806538486974,99.9,1
380,2.5,0.221146167218599,99.9,1
380,2.5,0.179909234979878,99.9,1
380,2.5,0.160145930909972,99.9,1
380,2.5,0.184802072459943,99.9,1
380,2.5,0.185471114917526,99.9,1
380,2.5,0.196691659123526,99.9,1
380,2.5,0.161483747285985,99.9,1
380,2.5,0.161994009168527,99.9,1
380,2.5,0.152042013821001,99.9,1
380,2.5,0.199523978400213,99.9,1
380,2.5,0.143173062699181,99.9,1
380,2.5,0.180529570947619,99.9,1
380,2.5,0.181802653554539,99.9,1
380,2.5,0.165761681408267,99.9,1
380,2.5,0.185617361556872,99.9,1
380,2.5,0.15555152499914,99.9,1
380,2.5,0.20038946514974,99.9,1
380,2.5,0.216542416946693,99.9,1
380,2.5,0.176075557235644,99.9,1
380,2.5,0.176306500233418,99.9,1
380,2.5,0.179873333759974,99.9,1
380,2.5,0.193272882458971,99.9,1
380,2.5,0.192729572760135,99.9,1
380,2.5,0.180398951621337,99.9,1
380,2.5,0.168522966631933,99.9,1
380,2.5,0.190782080305193,99.9,1
380,2.5,0.163261263892507,99.9,1
380,2.5,0.162802895399585,99.9,1
380,2.5,0.161145615303244,99.9,1
380,2.5,0.178169793240883,99.9,1
380,2.5,0.2052245560983,99.9,1
380,2.5,0.176425997621558,99.9,1
380,2.5,0.175027110307539,99.9,1
380,2.5,0.149716193248478,99.9,1
380,2.5,0.174118513125567,99.9,1
380,2.5,0.200817633132535,99.9,1
380,2.5,0.168394937223395,99.9,1
380,2.5,0.168551045821491,99.9,1
380,2.5,0.212711940700563,99.9,1
380,2.5,0.210398902295752,99.9,1
380,2.5,0.159079827017533,99.9,1
380,2.5,0.165008372366137,99.9,1
380,2.5,0.15662289886678,99.9,1
380,2.5,0.180198383454236,99.9,1
380,2.5,0.162888989057609,99.9,1
380,2.5,0.170775262087432,99.9,1
380,2.5,0.207688309295359,99.9,1
380,2.5,0.195097133682672,99.9,1
380,2.5,0.179871779496397,99.9,1
380,2.5,0.148433430874045,99.9,1
380,2.5,0.160204065621022,99.9,1
380,2.5,0.189880967279086,99.9,1
380,2.5,0.186554853293724,99.9,1
380,2.5,0.162916741769689,99.9,1
380,2.5,0.154018280432666,99.9,1
380,2.5,0.163767051041854,99.9,1
380,2.5,0.226274890312201,99.9,1
380,2.5,0.214751733462595,99.9,1
380,2.5,0.153647346488249,99.9,1
380,2.5,0.175388342452237,99.9,1
380,2.5,0.188534707820262,99.9,1
380,2.5,0.153129268566918,99.9,1
380,2.5,0.173351231881121,99.9,1
380,2.5,0.1914855500177,99.9,1
380,2.5,0.189868119222544,99.9,1
380,2.5,0.169458796476464,99.9,1
380,2.5,0.162042362944617,99.9,1
380,2.5,0.193137753657572,99.9,1
380,2.5,0.162234444387517,99.9,1
380,2.5,0.156585752140111,99.9,1
380,2.5,0.186671577893861,99.9,1
380,2.5,0.204316209955649,99.9,1
380,2.5,0.184514254294504,99.9,1
380,2.5,0.165651216374515,99.9,1
380,2.5,0.210854377001357,99.9,1
380,2.5,0.17349866896945,99.9,1
380,2.5,0.161522363534672,99.9,1
380,2.5,0.185995179107428,99.9,1
380,2.5,0.177964880690142,99.9,1
380,2.5,0.191741875194775,99.9,1
380,2.5,0.163669856609219,99.9,1
380,2.5,0.16152134448337,99.9,1
380,2.5,0.16719134071871,99.9,1
380,2.5,0.158690668288818,99.9,1
380,2.5,0.199025518169024,99.9,1
380,2.5,0.162428984339034,99.9,1
380,2.5,0.174107068079211,99.9,1
380,2.5,0.162421629301072,99.9,1
380,2.5,0.169799366395173,99.9,1
380,2.5,0.173921683756166,99.9,1
380,2.5,0.174273011543655,99.9,1
380,2.5,0.172780941655435,99.9,1
380,2.5,0.175392055619052,99.9,1
380,2.5,0.162374525332578,99.9,1
380,2.5,0.177508813198489,99.9,1
380,2.5,0.184175133538179,99.9,1
380,2.5,0.155977337136942,99.9,1
380,2.5,0.170598815132525,99.9,1
380,2.5,0.15860122879059,99.9,1
380,2.5,0.205435663221373,99.9,1
380,2.5,0.177961491025213,99.9,1
380,2.5,0.169318128088205,99.9,1
380,2.5,0.184086023432709,99.9,1
380,2.5,0.215264334115664,99.9,1
380,2.5,0.187029647171718,99.9,1
380,2.5,0.174536734639363,99.9,1
380,2.5,0.166815820446675,99.9,1
380,2.5,0.224441647550178,99.9,1
380,2.5,0.198385518266586,99.9,1
380,2.5,0.20055536592431,99.9,1
380,2.5,0.220397036780304,99.9,1
380,2.5,0.166075521402419,99.9,1
380,2.5,0.172598296364549,99.9,1
380,2.5,0.162141885575516,99.9,1
380,2.5,0.163656120888107,99.9,1
380,2.5,0.181395564979572,99.9,1
380,2.5,0.184405078330236,99.9,1
380,2.5,0.184759828579884,99.9,1
380,2.5,0.155912997563572,99.9,1
380,2.5,0.153587048364511,99.9,1
380,2.5,0.172065762241981,99.9,1
380,2.5,0.187779958573571,99.9,1
380,2.5,0.180608291078792,99.9,1
380,2.5,0.168774182727518,99.9,1
380,2.5,0.17699030612798,99.9,1
380,2.5,0.174863757964953,99.9,1
380,2.5,0.149057524612936,99.9,1
380,2.5,0.173174461539334,99.9,1
380,2.5,0.169006980254407,99.9,1
380,2.5,0.165477443954901,99.9,1
380,2.5,0.183503764586998,99.9,1
380,2.5,0.155139503671531,99.9,1
380,2.5,0.152867773005787,99.9,1
380,2.5,0.160226704486461,99.9,1
380,2.5,0.152570101366704,99.9,1
380,2.5,0.136434543325559,99.9,1
380,2.5,0.164643919989887,99.9,1
380,2.5,0.192315944718412,99.9,1
380,2.5,0.174504565836898,99.9,1
380,2.5,0.17082900181612,99.9,1
380,2.5,0.162223413079968,99.9,1
380,2.5,0.182099644923166,99.9,1
380,2.5,0.160919567373162,99.9,1
380,2.5,0.183441927076642,99.9,1
380,2.5,0.208573068409593,99.9,1
380,2.5,0.182909309200203,99.9,1
380,2.5,0.170577929646785,99.9,1
380,2.5,0.169409061718365,99.9,1
380,2.5,0.173149664560159,99.9,1
380,2.5,0.17208082653846,99.9,1
380,2.5,0.202545029754883,99.9,1
380,2.5,0.19917474640184,99.9,1
380,2.5,0.200297732395277,99.9,1
380,2.5,0.17909739114541,99.9,1
380,2.5,0.149219300479983,99.9,1
380,2.5,0.230837925320781,99.9,1
380,2.5,0.183445766796704,99.9,1
380,2.5,0.193393676202404,99.9,1
380,2.5,0.192467761297082,99.9,1
380,2.5,0.155546575261557,99.9,1
380,2.5,0.174326556879674,99.9,1
380,2.5,0.191751005980581,99.9,1
380,2.5,0.152727415575017,99.9,1
380,2.5,0.147505504490276,99.9,1
380,2.5,0.151884402341875,99.9,1
380,2.5,0.18011206459484,99.9,1
380,2.5,0.261411230265294,99.9,1
380,2.5,0.207403360217248,99.9,1
380,2.5,0.160810094615697,99.9,1
380,2.5,0.167408444736926,99.9,1
380,2.5,0.180120399358885,99.9,1
380,2.5,0.188701767318004,99.9,1
380,2.5,0.190992318085288,99.9,1
380,2.5,0.130544090730093,99.9,1
380,2.5,0.180842039900686,99.9,1
380,2.5,0.1450805639385,99.9,1
380,2.5,0.157275771989947,99.9,1
380,2.5,0.155773308630298,99.9,1
380,2.5,0.169222039436349,99.9,1
380,2.5,0.15209225728083,99.9,1
380,2.5,0.179967796659398,99.9,1
380,2.5,0.172243681268885,99.9,1
380,2.5,0.198437354073738,99.9,1
380,2.5,0.163896797192079,99.9,1
380,2.5,0.185501229805523,99.9,1
380,2.5,0.216114668549247,99.9,1
380,2.5,0.196182129642001,99.9,1
380,2.5,0.197186050854285,99.9,1
380,2.5,0.185837059189479,99.9,1
380,2.5,0.179518119437082,99.9,1
380,2.5,0.176903092706996,99.9,1
380,2.5,0.205296857027035,99.9,1
380,2.5,0.219927085564472,99.9,1
380,2.5,0.172043367177225,99.9,1
380,2.5,0.187952043807712,99.9,1
380,2.5,0.176624244402718,99.9,1
380,2.5,0.158671903433568,99.9,1
380,2.5,0.184242391468971,99.9,1
380,2.5,0.183721245515526,99.9,1
380,2.5,0.153291115355095,99.9,1
380,2.5,0.145225844158408,99.9,1
380,2.5,0.175807291475876,99.9,1
380,2.5,0.244534187335322,99.9,1
380,2.5,0.17760705140338,99.9,1
380,2.5,0.172283658825681,99.9,1
380,2.5,0.168550966143062,99.9,1
380,2.5,0.180399596769502,99.9,1
380,2.5,0.158398313245573,99.9,1
380,2.5,0.165091743735748,99.9,1
380,2.5,0.162534631034295,99.9,1
380,2.5,0.156947201130316,99.9,1
380,2.5,0.190110963115609,99.9,1
380,2.5,0.195292098686391,99.9,1
380,2.5,0.158186466176851,99.9,1
380,2.5,0.166542983429522,99.9,1
380,2.5,0.168598170510348,99.9,1
380,2.5,0.183257647767904,99.9,1
380,2.5,0.209995333697325,99.9,1
380,2.5,0.182640115069589,99.9,1
380,2.5,0.173647583646387,99.9,1
380,2.5,0.135659772570907,99.9,1
380,2.5,0.183109691247979,99.9,1
380,2.5,0.183653326507848,99.9,1
380,2.5,0.178791295592763,99.9,1
380,2.5,0.179299680444019,99.9,1
380,2.5,0.206100159173004,99.9,1
380,2.5,0.172523177396326,99.9,1
380,2.5,0.169532872689701,99.9,1
380,2.5,0.168021924209248,99.9,1
380,2.5,0.161065780207061,99.9,1
380,2.5,0.185186852713645,99.9,1
380,2.5,0.154848479708947,99.9,1
380,2.5,0.160038642561093,99.9,1
380,2.5,0.147241735624283,99.9,1
380,2.5,0.182908308660614,99.9,1
380,2.5,0.222987822804738,99.9,1
380,2.5,0.172553233202853,99.9,1
380,2.5,0.157829175102308,99.9,1
380,2.5,0.165679326047057,99.9,1
380,2.5,0.168222848953266,99.9,1
380,2.5,0.177663527521147,99.9,1
380,2.5,0.169469109397086,99.9,1
380,2.5,0.151446487264237,99.9,1
380,2.5,0.170678953695945,99.9,1
380,2.5,0.235261590399233,99.9,1
380,2.5,0.211858262923348,99.9,1
380,2.5,0.168662256657548,99.9,1
380,2.5,0.176771802118981,99.9,1
380,2.5,0.189829227817709,99.9,1
380,2.5,0.215717710304704,99.9,1
380,2.5,0.165209561092496,99.9,1
380,2.5,0.163085165148399,99.9,1
380,2.5,0.166962102719207,99.9,1
380,2.5,0.194468199168337,99.9,1
380,2.5,0.189294538603625,99.9,1
380,2.5,0.199777390866824,99.9,1
380,2.5,0.166292190223774,99.9,1
380,2.5,0.192723108856444,99.9,1
380,2.5,0.166194686614042,99.9,1
380,2.5,0.161708908418819,99.9,1
380,2.5,0.182723847206482,99.9,1
380,2.5,0.177554024193844,99.9,1
380,2.5,0.168499260125225,99.9,1
380,2.5,0.172649464412259,99.9,1
380,2.5,0.146471629522647,99.9,1
380,2.5,0.172285880436495,99.9,1
380,2.5,0.185794802016893,99.9,1
380,2.5,0.196014827535045,99.9,1
380,2.5,0.165950117379602,99.9,1
380,2.5,0.181080309739732,99.9,1
380,2.5,0.157731406308916,99.9,1
380,2.5,0.155080289850308,99.9,1
380,2.5,0.16359556492646,99.9,1
380,2.5,0.160575217090915,99.9,1
380,2.5,0.20648940566525,99.9,1
380,2.5,0.18588408559406,99.9,1
380,2.5,0.19032081911238,99.9,1
380,2.5,0.174043202894464,99.9,1
380,2.5,0.15790374985955,99.9,1
380,2.5,0.162669080359707,99.9,1
380,2.5,0.166536181685188,99.9,1
380,2.5,0.173616845146581,99.9,1
380,2.5,0.191673816113255,99.9,1
380,2.5,0.14379477666719,99.9,1
380,2.5,0.154004638053312,99.9,1
380,2.5,0.228601576211683,99.9,1
380,2.5,0.180255712949433,99.9,1
380,2.5,0.202912675300607,99.9,1
380,2.5,0.147505946270313,99.9,1
380,2.5,0.174616811856311,99.9,1
380,2.5,0.169257309211341,99.9,1
380,2.5,0.179677936465342,99.9,1
